reaction_id,reaction_name,flux_baseline,flux_microbiome,flux_delta,flux_delta_pct,microbiome_attributable
PRISTANALtx,Pristanal peroxisomal transport,0.0,0.0,0.0,,False
PRGSTRNt,Progesterone transport,0.0,0.0,0.0,,False
PRGNLONEtr,Pregnenolone intracellular transport,0.0,0.0,0.0,,False
PRGNLONEtm,Pregnenolone intracellular transport,0.0,0.0,0.0,,False
PRGNLONESULT,Steroid sulfotransferase,0.0,0.0,0.0,,False
PRFGS,Phosphoribosylformylglycinamidine synthase,0.0,0.0,0.0,,False
PRDXl,Peroxidase (multiple substrates),0.0,0.0,0.0,,False
PNP,Purine nucleoside phosphorylase,0.0,0.0,0.0,,False
PMTCOAtx,Fatty acid intracellular transport,-0.025,-0.025,0.0,0.0,False
PMI1346PHn,"Diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase, nucleus",0.0,0.0,0.0,,False
PMI1346PH,Diphosphoinositol 1 3 4 6 tetrakisphosphate diphosphohydrolase,0.0,0.0,0.0,,False
PMI12346PHn,"5-diphosphoinositol-1,2,3,4,6-pentakisphosphate diphosphohydrolase, nuclear",0.0,0.0,0.0,,False
PUNP1,Purine-nucleoside phosphorylase (Adenosine),-0.027938745814297075,-0.027938745814297075,0.0,0.0,False
PMI12346PH,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate diphosphohydrolase,0.0,0.0,0.0,,False
PMEVKx,Phosphomevalonate kinase,0.09143589539225752,0.09143589539225752,0.0,0.0,False
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",0.0,0.0,0.0,,False
PROD2m,Proline dehydrogenase (m),0.2,0.2,0.0,0.0,False
PROD2,Proline dehydrogenase,0.015239315898709587,0.015239315898709587,0.0,0.0,False
PROAKGOX1r,"L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating) (ER)",0.0,0.0,0.0,,False
PPAP,Phosphatidic acid phosphatase,0.08296960878186332,0.08296960878186332,0.0,0.0,False
PPA2m,"Inorganic triphosphatase, mitochondrial",0.0,0.0,0.0,,False
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),-0.01253010418338344,-0.01253010418338344,0.0,0.0,False
PPA2,Inorganic triphosphatase,0.0,0.0,0.0,,False
PRO1xm,Proline oxidase  NAD   mitochondrial,0.0,0.0,0.0,,False
PRO1x,Proline oxidase  L proline  NAD ,0.0,0.0,0.0,,False
PPA,Inorganic diphosphatase,0.36407629631464616,0.36407629631464616,0.0,0.0,False
PNTOt5,Pantothenate sodium symporter  II,0.0,0.0,0.0,,False
PNTKm,Pantothenate kinase (mitochondrial),0.0,0.0,0.0,,False
PNTK,Pantothenate kinase,0.0,0.0,0.0,,False
PNTEH,Hydrolase Class   RXN R02973 ,0.0,0.0,0.0,,False
PRISTtx,Prist peroxisomal transport,0.0,0.0,0.0,,False
PROSTGF2t,Prostaglandin uniport,0.0,0.0,0.0,,False
PROSTGE2t3,Prostaglandine E2 transport (ATP-dependent),0.0,0.0,0.0,,False
PROSTGE2t2,Prostaglandin uniport,0.0,0.0,0.0,,False
PROSTGE2t,Prostaglandin transport via bicarbonate countertransport,0.0,0.0,0.0,,False
PROSTGE1t3,Prostaglandine E1 transport (ATP-dependent),0.0,0.0,0.0,,False
PPBNGS,Porphobilinogen synthase,0.0,0.0,0.0,,False
PPAtm,"Propanoate transport, mitochondria",0.0,0.0,0.0,,False
PPAtr,"Propionate transport, diffusion",0.0,0.0,0.0,,False
PROSTGE1t,Prostaglandin transport via bicarbonate countertransport,0.0,0.0,0.0,,False
PROSTGD2t,Prostaglandin transport via bicarbonate countertransport,0.0,0.0,0.0,,False
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),0.0,0.0,0.0,,False
PRODt2rL,D-proline reversible transport via proton symport (lysosome),0.0,0.0,0.0,,False
PRODt2r,D-proline reversible transport via proton symport,0.0,0.0,0.0,,False
PPAn,"Inorganic diphosphatase, nuclear",0.0,0.0,0.0,,False
PPAm,Inorganic diphosphatase,0.0,0.0,0.0,,False
PUNP3,Purine-nucleoside phosphorylase (Guanosine),0.0,0.0,0.0,,False
RNDR2,Ribonucleoside-diphosphate reductase (GDP),0.008381623744290275,0.008381623744290275,0.0,0.0,False
PVD3,Previtamin D3 formation,0.0,0.0,0.0,,False
RNDR1,Ribonucleoside-diphosphate reductase (ADP),0.0,0.0,0.0,,False
PROt2rL,L-proline reversible transport via proton symport (lysosome),0.0,0.0,0.0,,False
PUNP7,Purine-nucleoside phosphorylase (Xanthosine),0.0,0.0,0.0,,False
PROt2r,L proline reversible transport via proton symport,0.0,0.0,0.0,,False
RIBt2,Ribose transport in via proton symporter,0.0,0.0,0.0,,False
PROSTGI2tr,Prostaglandin I2 transport (ER),0.0,0.0,0.0,,False
PROSTGI2t,Prostaglandin I2 transport,0.0,0.0,0.0,,False
PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),0.0,0.0,0.0,,False
PUNP5,Purine-nucleoside phosphorylase (Inosine),0.0,0.0,0.0,,False
PROSTGH2t,Prostaglandin H2 transport,0.0,0.0,0.0,,False
PPD2CSPp,PPD2CSPp,0.05,0.05,0.0,0.0,False
PPCOAOm,"Propanoyl-CoA:(acceptor) 2,3-oxidoreductase",0.0,0.0,0.0,,False
PPCOACm,"Propionyl-CoA carboxylase, mitochondrial",0.0,0.0,0.0,,False
PPCDC,Phosphopantothenoylcysteine decarboxylase,0.0,0.0,0.0,,False
RTOT1,R total flux,0.0,0.0,0.0,,False
PYDAMK,Pyridoxamine kinase,0.0,0.0,0.0,,False
RPI,Ribose-5-phosphate isomerase,0.15750801130331665,0.15750801130331665,0.0,0.0,False
PSDm_hs,Phosphatidylserine decarboxylase,0.02201234518702496,0.02201234518702496,0.0,0.0,False
PRPPS,Phosphoribosylpyrophosphate synthetase,0.06121125219315018,0.06121125219315018,0.0,0.0,False
PYAM5Ptm,"Pyridoxamine 5'-phosphate transport via diffusion, mitochondrial",0.0,0.0,0.0,,False
PRPNCOAHYDx,Propenoyl-CoA hydrolase (x),0.0,0.0,0.0,,False
RPE,Ribulose 5-phosphate 3-epimerase,0.15750801130331665,0.15750801130331665,0.0,0.0,False
RNMK,Ribosylnicotinamide kinase,0.0,0.0,0.0,,False
RNDR4,Ribonucleoside-diphosphate reductase (UDP),0.0,0.0,0.0,,False
PRPNCOAHYDm,"3-Hydroxypropionyl-CoA hydro-lyase, mitochondria",0.0,0.0,0.0,,False
PROtm,L proline transport  mitochondrial,0.0,0.0,0.0,,False
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,0.0,0.0,0.0,,False
PYAM5PO,Pyridoxamine 5'-phosphate oxidase,0.0,0.0,0.0,,False
PROt4,Na+/Proline-L symporter,0.26499477090533896,0.26499477090533896,0.0,0.0,False
RNDR3,Ribonucleoside-diphosphate reductase (CDP),0.0,0.0,0.0,,False
PTDCACRNCPT1,Carnitine fatty-acyl transferase,0.0,0.0,0.0,,False
PSt3,Transport of Phosphatidylserine ,0.0,0.0,0.0,,False
PS_HStg,Phosphatidylserine scramblase,0.0,0.0,0.0,,False
RTOT5,R total flux,0.0,0.0,0.0,,False
RTOT4,R total flux,14.71757597804534,14.71757597804534,0.0,0.0,False
PYDX5Ptm,"Pyridoxal 5'-phosphate transport via diffusion, mitochondrial",0.0,0.0,0.0,,False
RTOT3,R total flux,0.0,0.0,0.0,,False
RTOT2,R total flux,0.0,0.0,0.0,,False
PS_HSter,Phosphatidylserine scramblase,0.0,0.0,0.0,,False
PSSA2_hs,Phosphatidylserine synthase homo sapiens,0.024552231170143227,0.024552231170143227,0.0,0.0,False
PYDAMtr,Pyridoxamine transport via diffusion,0.0,0.0,0.0,,False
PSSA1_hs,Phosphatidylserine synthase homo sapiens,0.0,0.0,0.0,,False
PSP_L,Phosphoserine phosphatase (L-serine),0.0,0.0,0.0,,False
PSFLIPm,Phosphatidylserine flippase,0.02201234518702496,0.02201234518702496,0.0,0.0,False
PSFLIP,Phosphatidylserine flippase,0.0,0.0,0.0,,False
PSERT,Phosphoserine transaminase,0.0,0.0,0.0,,False
RTOTAL3CRNCPT2,R group transport into the mitochondria,0.0,0.0,0.0,,False
PYDXNK,Pyridoxine kinase,0.0,0.0,0.0,,False
RTOTAL3CRNCPT1,Carnitine fatty-acyl transferase,0.0,0.0,0.0,,False
PTE4x,Peroxisomal acyl-CoA thioesterase,0.0,0.0,0.0,,False
RTOTAL2t,RTOTAL2 transport,0.0,0.0,0.0,,False
RTOTAL2CRNt,R group transport into the mitochondria,0.0,0.0,0.0,,False
PTE3x,Peroxisomal acyl-CoA thioesterase,0.0,0.0,0.0,,False
PTE2x,Peroxisomal acyl CoA thioesterase,0.0,0.0,0.0,,False
PTDCAt,Fatty acid transport via diffusion,0.0,0.0,0.0,,False
RTOTAL2CRNCPT2,R group transport into the mitochondria,0.0,0.0,0.0,,False
PYDXK,Pyridoxal kinase,0.0,0.0,0.0,,False
RTOTAL2CRNCPT1,Carnitine fatty-acyl transferase,0.0,0.0,0.0,,False
PTDCACRNt,Pentadecanoate transport into the mitochondria,0.0,0.0,0.0,,False
PTDCACRNCPT2,Pentadecanoate transport into the mitochondria,0.0,0.0,0.0,,False
PYDXDH,Pyridoxal dehydrogenase,0.0,0.0,0.0,,False
RTOT6,R total flux,0.0,0.0,0.0,,False
S23T2g,"Beta-galactoside alpha-2,3-sialyltransferase (core 2)",0.0,0.0,0.0,,False
Rtotaltp,Fatty acid intracellular transport,0.0,0.0,0.0,,False
Rtotaltl,Fatty acid intracellular transport,0.0,0.0,0.0,,False
RTOT_3,R total flux 3 position,0.0,0.0,0.0,,False
RTOT_2,R total flux 2 position,0.0,0.0,0.0,,False
RTOTALt,RTOTAL transport,0.0,0.0,0.0,,False
PYDXNtr,Pyridoxine transport via diffusion,0.0,0.0,0.0,,False
PTPATi,Pantetheine-phosphate adenylyltransferase,0.0,0.0,0.0,,False
PTHPSn,"6-pyruvoyltetrahydropterin synthase, nuclear",0.0,0.0,0.0,,False
RTOTALCRNt,R group transport into the mitochondria,0.0,0.0,0.0,,False
RTOTALCRNCPT2,R group transport into the mitochondria,0.0,0.0,0.0,,False
RTOTALCRNCPT1,Carnitine fatty-acyl transferase,0.0,0.0,0.0,,False
RTOTAL3t,RTOTAL3 transport,0.0,0.0,0.0,,False
RTOTAL3CRNt,R group transport into the mitochondria,0.0,0.0,0.0,,False
PTHPS,6-pyruvoyltetrahydropterin synthase,0.0,0.0,0.0,,False
PTE5x,Peroxisomal acyl-CoA thioesterase,0.0,0.0,0.0,,False
S6T16g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S2L2N2M2MASNtly,"S2l2n2m2masn transport, extracellular to lysosome",0.0,0.0,0.0,,False
S6T15g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T14g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S2L2FN2M2MASNtly,"S2l2fn2m2masn transport, extracellular to lysosome",0.0,0.0,0.0,,False
PYDXtr,Pyridoxal transport via diffusion,0.0,0.0,0.0,,False
S2L2FN2M2MASNt,"S2l2fn2m2masn transport, Golgi to extracellular",0.0,0.0,0.0,,False
S6T13g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T12g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S26Tg,"Beta-galactoside alpha-2,6-sialyltransferase",0.0,0.0,0.0,,False
S23Tg,"Beta-galactoside alpha-2,3-sialyltransferase (T antigen)",0.0,0.0,0.0,,False
S23T4g,"Beta-galactoside alpha-2,3-sialyltransferase",0.0,0.0,0.0,,False
S23T3g,"Beta-galactoside alpha-2,3-sialyltransferase (complex N-glycan)",0.0,0.0,0.0,,False
S6T11g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
PYDXPP,Pyridoxal 5-phosphate phosphatase,0.0,0.0,0.0,,False
S6T10g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S2TASE4ly,"Glucuronate-2-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6T22g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S2TASE3ly,"Iduronate-2-sulfatase, lysosomal",0.0,0.0,0.0,,False
S2TASE2ly,"Iduronate-2-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6T21g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T20g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T1g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T19g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T18g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T17g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S2TASE1ly,"Iduronate-2-sulfatase, lysosomal",0.0,0.0,0.0,,False
S2T4g,"Uronyl 2-sulfotransferase, Golgi",0.0,0.0,0.0,,False
S2T3g,"Uronyl 2-sulfotransferase, Golgi",0.0,0.0,0.0,,False
S2T2g,"Chondroitin 2-sulfotransferase, Golgi",0.0,0.0,0.0,,False
PYK,Pyruvate kinase,25.142646812262758,25.142646812262758,0.0,0.0,False
S2T1g,"Chondroitin 2-sulfotransferase, Golgi",0.0,0.0,0.0,,False
S3TASE3ly,"N-acetylglucosamine-3-sulfatase, lysosomal",0.0,0.0,0.0,,False
S3TASE2ly,"N-acetylglucosamine-3-sulfatase, lysosomal",0.0,0.0,0.0,,False
S3TASE1ly,"N-acetylglucosamine-3-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6T5g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T4g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T3g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
PYLALDOXm,Perillyl aldehyde:NAD+ oxidoreductase (m),0.0,0.0,0.0,,False
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S3T3g,Heparin-glucosamine 3-O-sulfotransferase,0.0,0.0,0.0,,False
S3T2g,Heparin-glucosamine 3-O-sulfotransferase,0.0,0.0,0.0,,False
S3T1g,Heparin-glucosamine 3-O-sulfotransferase,0.0,0.0,0.0,,False
S2TASE5ly,"Glucuronate-2-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T24g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
PYLALDOX,Perillyl aldehyde:NAD+ oxidoreductase,0.0,0.0,0.0,,False
S6T23g,"Chondroitin 6-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6TASE14ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE13ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE12ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
PYNP2r,Pyrimidine-nucleoside phosphorylase (uracil),-0.07458798503757304,-0.07458798503757304,0.0,0.0,False
S6TASE11ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4T6g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S4T5g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6TASE10ly,"Galactose-6-sulfate sulfatase, lysosomal",0.0,0.0,0.0,,False
S6T9g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T8g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T7g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6T6g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S4T4g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S4T3g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S4T2g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S4T1g,"Chondroitin 4-sulfotransferase, Golgi apparatus",0.0,0.0,0.0,,False
S6TASE21ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE20ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE1ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
PYRt2p,Pyruvate peroxisomal transport via proton symport,0.0,0.0,0.0,,False
S6TASE19ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SALMCOM2,S-Adenosyl-L-methionine:catechol O-methyltransferase,0.0,0.0,0.0,,False
S6TASE18ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4TASE5ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4TASE4ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE17ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE16ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
PYRt2m,Pyruvate mitochondrial transport via proton symport,16.407551250692467,16.407551250692467,0.0,0.0,False
S6TASE15ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4TASE3ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4TASE2ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",0.0,0.0,0.0,,False
S4TASE1ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE4ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
QUILSYN,Quinolinate Synthase  Eukaryotic ,0.0,0.0,0.0,,False
S6TASE3ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SARDHm,Sarcosine dehydrogenase (m),0.0,0.0,0.0,,False
SARCStp,Sarcosine transport (peroxisomal),0.0,0.0,0.0,,False
S6TASE2ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE26ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
PYRt2,Pyruvate transport in via proton symport,0.0,0.0,0.0,,False
S6TASE25ly,"Galactose-6-sulfate sulfatase, lysosomal",0.0,0.0,0.0,,False
SARCStm,Sarcosine transport (mitochondrial),0.0,0.0,0.0,,False
S6TASE24ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SARCStex,Sarcosine transport (extracellular to cytosol),0.0,0.0,0.0,,False
SARCOXp,"Sarcosine oxidase, peroxisomal",0.0,0.0,0.0,,False
SAMHISTA,S-Adenosyl-L-methionine:histamine N-tele-methyltransferase,0.0,0.0,0.0,,False
S6TASE23ly,"N-acetylglucosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE22ly,"Galactose-6-sulfate sulfatase, lysosomal",0.0,0.0,0.0,,False
SACCD4m,"Saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial",0.0,0.0,0.0,,False
SACCD3m,"Saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial",0.0,0.0,0.0,,False
S6TASE9ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SCP3x,Peroxisomal thiolase 2,0.0,0.0,0.0,,False
SCP2x,Peroxisomal thiolase 2,0.0,0.0,0.0,,False
SCP22x,Sterol carrier protein 2,0.0,0.0,0.0,,False
RADH,Retinal dehydrogenase,0.0,0.0,0.0,,False
SCP21x,Sterol carrier protein 2,0.0,0.0,0.0,,False
S6TASE8ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE7ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SBTR,D sorbitol reductase,0.0,0.0,0.0,,False
SBTD_D2,D sorbitol dehydrogenase  D fructose producing ,0.0,0.0,0.0,,False
SBPP3er,"Sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum",0.0,0.0,0.0,,False
SBPP1er,Sphingoid base phosphate phosphatase  sphinganine 1 phosphatase   endoplasmic reticulum,0.0,0.0,0.0,,False
S6TASE6ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
S6TASE5ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",0.0,0.0,0.0,,False
SO4tl,Sulfate transport (lysosome),0.0,0.0,0.0,,False
SELCYSTS,Selanocystathionine beta-synthase,0.0,0.0,0.0,,False
SELCYSTGL,Selanocystathionine g-lyase,0.0,0.0,0.0,,False
SELCYSLY2,Selenocysteine lyase,0.0,0.0,0.0,,False
RADH4,Retinal dehydrogenase (NADPH),0.0,0.0,0.0,,False
SO4t4_3,Sulfate transport via sodium symport,-0.1,-0.1,0.0,0.0,False
SELCYSLY,Selenocysteine lyase,0.0,0.0,0.0,,False
RADH3,Retinal dehydrogenase,0.0,0.0,0.0,,False
SELADT,Selenate adenylyltransferase,0.0,0.0,0.0,,False
SEASMETtn,Se-adenosyl-seleno-L-methionine nuclear transport,0.0,0.0,0.0,,False
RADH2,Retinal dehydrogenase (NADPH),0.0,0.0,0.0,,False
SEAHCYStn,Se-adenosyl-seleno-L-homocysteine nuclear transport,0.0,0.0,0.0,,False
SEAHCYSHYD,Se-Adenosylselenohomocysteine hydrolase,0.0,0.0,0.0,,False
SCPx,Peroxisomal thiolase 2,0.0,0.0,0.0,,False
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,0.0,0.0,0.0,,False
SADT,Sulfate adenylyltransferase,0.0,0.0,0.0,,False
SERCYSNaEx,L-serine/L-cysteine Na-dependent exchange (Ser-L in),0.0,0.0,0.0,,False
SERASNNaEx,L-serine/L-asparagine Na-dependent exchange (Ser-L in),0.0,0.0,0.0,,False
SPH1Pte,Sph1p transport,0.0,0.0,0.0,,False
SPC_HSt,Sphingosylphosphorylcholine transport (diffusion),0.0,0.0,0.0,,False
RAI2,Retinal isomerase (9-cis),0.0,0.0,0.0,,False
SOProd,SOProd,0.0,0.0,0.0,,False
SERALANaEx,L-alanine/L-serine Na-dependent exchange (Ser-L in),1.4,1.4,0.0,0.0,False
SELt4_3,Selenate transport via sodium symport,0.0,0.0,0.0,,False
RAI1,Retinal isomerase (11-cis),0.0,0.0,0.0,,False
SOAT12r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,0.0,0.0,0.0,,False
SELNPS,Selenophosphate synthase,0.0,0.0,0.0,,False
SELMETAT,Selenomethionine adenosyltransferase,0.0,0.0,0.0,,False
SOAT12,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,0.0,0.0,0.0,,False
SOAT11r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,0.0,0.0,0.0,,False
RAHY,Retinoic acid hydroxylation (P450),0.0,0.0,0.0,,False
SOAT11,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,0.0,0.0,0.0,,False
SPHMYLNtg,Sphingomyelin intracellular transport,0.0,0.0,0.0,,False
SPHMDAc,Sphingomyelin deacylase,0.0,0.0,0.0,,False
SERPT,Serine C palmitoyltransferase,0.006773029288315373,0.006773029288315373,0.0,0.0,False
SERLYSNaex,Serine/Lysine Na-dependent exchange (Ser in),0.0,0.0,0.0,,False
SPHK21c,Sphingosine kinase,0.0,0.0,0.0,,False
SPHINGStr,Sphingosine intracellular transport,0.0,0.0,0.0,,False
SPHINGStl,Sphingosine intracellular transport,0.0,0.0,0.0,,False
SPHGNtr,Sphinganine intracellular transport,0.0,0.0,0.0,,False
SPH1Pter,Sphinganine 1 phosphate endoplasmic reticular transport,0.0,0.0,0.0,,False
SERHL,L-Serine hydro-lyase,1.9210264125825693,1.9210264125825693,0.0,0.0,False
SERGLYexR,L-Serine/Glycine reversible exchange,0.0,0.0,0.0,,False
SERGLNexR,L-Serine/Glutamine reversible exchange,0.0,0.0,0.0,,False
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),0.0,0.0,0.0,,False
SERDGLYexR,D-Serine/Glycine reversible exchange,0.0,0.0,0.0,,False
SERDGLNexR,D-Serine/Glutamine reversible exchange,0.0,0.0,0.0,,False
RAI3,13-cis-retinoic acid isomerase,0.0,0.0,0.0,,False
SGALSIDEtl,Sgalside hs intracellular transport,0.0,0.0,0.0,,False
RBK,Ribokinase,0.5,0.5,0.0,0.0,False
SGALSIDEtg,Sgalside hs intracellular transport,0.0,0.0,0.0,,False
SPMS,Spermidine synthase,0.0,0.0,0.0,,False
SFGTHi,S-Formylglutathione hydralase,0.0,0.0,0.0,,False
SERtp,"L-serine transport, peroxisomal",0.0,0.0,0.0,,False
RAtn3,"13-cis-retinoic acid transport, nuclear",0.0,0.0,0.0,,False
SERtN1,"Serine transport (Na, H coupled)",0.1,0.1,0.0,0.0,False
SPMDOX,Spermidine:(acceptor) oxidoreductase,0.0,0.0,0.0,,False
SPHS1Ptr,Sphingosine-1-phosphate transport,0.0,0.0,0.0,,False
SERt4,L-serine via sodium symport,0.0,0.0,0.0,,False
RAtn,"Retinoate transport, nuclear",0.0,0.0,0.0,,False
SERTHRNaEx,L-serine/L-threonine Na-dependent exchange (Ser-L in),0.0,0.0,0.0,,False
SPHS1Pte,Sphingosine-1-phosphate transport,0.0,0.0,0.0,,False
SPHMYLNtl,Sphingomyelin intracellular transport,0.0,0.0,0.0,,False
RAI4,13-cis-4-oxo-retinoic acid isomerase,0.0,0.0,0.0,,False
SPR,Sepiapterin reductase,0.0,0.0,0.0,,False
SPODMx,"Superoxide dismutase, peroxisome",0.0,0.0,0.0,,False
SPODMn,"Superoxide dismutase, nuclear",0.0,0.0,0.0,,False
SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus",0.0,0.0,0.0,,False
SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus",0.0,0.0,0.0,,False
SIAASEly,"Sialidase, lysosomal",0.0,0.0,0.0,,False
SIAASE4ly,"Sialidase, lysosomal",0.0,0.0,0.0,,False
SIAASE3ly,"Sialidase, lysosomal",0.0,0.0,0.0,,False
SIAASE2ly,"Sialidase, lysosomal",0.0,0.0,0.0,,False
SIAASE,SIAASE,0.0,0.0,0.0,,False
SGPL12r,Sphingosine-1-phosphate lyase,0.0,0.0,0.0,,False
RBK_Dr,D-ribulokinase (D-ribulose),0.0,0.0,0.0,,False
SGPL11r,Sphingosine-1-phosphate lyase 1,0.0,0.0,0.0,,False
SPODMm,Superoxide dismutase,0.0,0.0,0.0,,False
