ReactionID,ReactionName,Subsystem,HFD_mean,KD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,KD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
PPA,Inorganic diphosphatase,Oxidative Phosphorylation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SOAT12r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SADT,Sulfate adenylyltransferase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE9ly,"N-acetylgalactosamine-6-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPA2,Inorganic triphosphatase,Others,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SCP3x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SCP2x,Peroxisomal thiolase 2,Bile Acid Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SCP22x,Sterol carrier protein 2,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPA2m,"Inorganic triphosphatase, mitochondrial",Others,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PROAKGOX1r,"L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating) (ER)",Arginine and Proline Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SCP21x,Sterol carrier protein 2,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELNPS,Selenophosphate synthase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELMETAT,Selenomethionine adenosyltransferase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SOAT12,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SOAT11r,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PNP,Purine nucleoside phosphorylase,NAD Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRDXl,Peroxidase (multiple substrates),Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SOAT11,Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1,Cholesterol Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRFGS,Phosphoribosylformylglycinamidine synthase,IMP Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRGNLONESULT,Steroid sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRISTtx,Prist peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELCYSTS,Selanocystathionine beta-synthase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRGNLONEtm,Pregnenolone intracellular transport,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRGNLONEtr,Pregnenolone intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELCYSTGL,Selanocystathionine g-lyase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRGSTRNt,Progesterone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELCYSLY2,Selenocysteine lyase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELCYSLY,Selenocysteine lyase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRISTANALtx,Pristanal peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SELADT,Selenate adenylyltransferase,Selenoamino acid metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PRISTCOAtx,Pristcoa peroxisomal transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SO4tl,Sulfate transport (lysosome),"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PEt,Phosphatidylethanolamine Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MM8Ag,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RBK_Dr,D-ribulokinase (D-ribulose),Pentose and Glucuronate Interconversions,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SGPL11r,Sphingosine-1-phosphate lyase 1,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PFK26,6 phosphofructo 2 kinase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SGALSIDEtl,Sgalside hs intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI34P5Kn,"Phosphatidylinositol 3,4-bisphosphate 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI35P3P,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK3n,"Phosphatidylinositol 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SGALSIDEtg,Sgalside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGDIr,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI3P3Pn,"Phosphatidylinositol-3-phosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI3P4Kn,"Phosphatidylinositol 3-phosphate 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPMS,Spermidine synthase,Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGESr,Prostaglandin E synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SFGTHi,S-Formylglutathione hydralase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MM8Ber,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, endoplasmic reticulum",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PHYCBOXL,L-Phenylalanine carboxy-lyase,Phenylalanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MM7Cbg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal","Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PHYQt,Phylloquinone transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PEROXx,Peroxisomal lumped long chain fatty acid oxidation,"Fatty acid oxidation, peroxisome",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SIAASEly,"Sialidase, lysosomal",N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PETOHMm_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PETOHMr_hs,Phosphatidylethanolamine N-methyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PE_HSter,Phosphatidylethanolamine scramblase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SGPL12r,Sphingosine-1-phosphate lyase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SIAASE4ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI345P3P,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI345P3Pn,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI345P5Pn,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI34P3Pn,"Phosphatidylinositol-3,4-bisphosphate 3-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PE_HStg,Phosphatidylethanolamine scramblase,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SIAASE3ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SIAASE2ly,"Sialidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SIAASE,SIAASE,N-Glycan Degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI34P4Pn,"Phosphatidylinositol-3,4-bisphosphate 4-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PHYTt,Fatty acid transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45PLCn,"Phosphatidylinositol 4,5-bisphosphate phospholipase C, nucleus",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHK21c,Sphingosine kinase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGS,Prostaglandin G/H synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P3K,Phosphatidylinositol 4-phosphate 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGSr,Prostaglandin G/H synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MMCD,Methylmalonyl-CoA decarboxylase,"Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P3Ker,"Phosphatidylinositol 4-phosphate 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P3Kn,"Phosphatidylinositol 4-phosphate 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P4Pn,"Phosphatidylinositol-4-phosphate 4-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RAtn3,"13-cis-retinoic acid transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHINGStr,Sphingosine intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MMCDm,"Methylmalonyl-CoA decarboxylase, mitochondrial","Valine, Leucine, and Isoleucine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P5Kn,"Phosphatidylinositol 4-phosphate 5-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI5P4Kn,"Phosphatidylinositol-5-phosphate 4-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIACGT,Phosphatidylinositol N-acetylglucosaminyltransferase,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHINGStl,Sphingosine intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHGNtr,Sphinganine intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK3,Phosphatidylinositol 3-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PIK3er,"Phosphatidylinositol 3-kinase, endoplasmic reticulum",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI4P5K,Phosphatidylinositol 4-phosphate 5-kinase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPMDOX,Spermidine:(acceptor) oxidoreductase,beta-Alanine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RAtn,"Retinoate transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHS1Pte,Sphingosine-1-phosphate transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
MM8Cg,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase, Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGISr,Prostaglandin I2 synthase,Eicosanoid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHMYLNtl,Sphingomyelin intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHMYLNtg,Sphingomyelin intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI3P5K,Phosphatidylinositol 3-phosphate 5-kinase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45PLC,"Phosphatidylinositol 4,5-bisphosphate phospholipase C",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SPHMDAc,Sphingomyelin deacylase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45P3K,"Phosphatidylinositol 4,5-bisphosphate 3-kinase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45P3Kn,"Phosphatidylinositol 4,5-bisphosphate 3-kinase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45P4P,"Phosphatidylinositol-4,5-bisphosphate 4-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45P5P,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGLYCP,Phosphoglycolate phosphatase,Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGLYCt,Phosphatidylglycerol Transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PGLer,"6-phosphogluconolactonase, endoplasmic reticulum",Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SERLYSNaex,Serine/Lysine Na-dependent exchange (Ser in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI45P5Pn,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase, nuclear",Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PI3PP,Phosphatidylinositol-3-phosphate 3-phosphatase,Inositol Phosphate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S26Tg,"Beta-galactoside alpha-2,6-sialyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T12g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T13g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2L2FN2M2MASNt,"S2l2fn2m2masn transport, Golgi to extracellular","Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PYDXtr,Pyridoxal transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE15ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2L2FN2M2MASNtly,"S2l2fn2m2masn transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T14g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4TASE3ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2L2N2M2MASNtly,"S2l2n2m2masn transport, extracellular to lysosome","Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T16g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2T1g,"Chondroitin 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4TASE2ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4TASE1ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE14ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2T2g,"Chondroitin 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2T3g,"Uronyl 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2T4g,"Uronyl 2-sulfotransferase, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T15g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RTOTALCRNCPT2,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
RTOTALCRNt,R group transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PTHPSn,"6-pyruvoyltetrahydropterin synthase, nuclear",Tetrahydrobiopterin,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PTPATi,Pantetheine-phosphate adenylyltransferase,CoA Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE19ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
SALMCOM2,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PYDXNtr,Pyridoxine transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE18ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4TASE5ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S23Tg,"Beta-galactoside alpha-2,3-sialyltransferase (T antigen)",O-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE17ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
Rtotaltl,Fatty acid intracellular transport,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
Rtotaltp,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE16ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S23T2g,"Beta-galactoside alpha-2,3-sialyltransferase (core 2)",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T10g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PYDXPP,Pyridoxal 5-phosphate phosphatase,Vitamin B6 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T11g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S23T3g,"Beta-galactoside alpha-2,3-sialyltransferase (complex N-glycan)",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S23T4g,"Beta-galactoside alpha-2,3-sialyltransferase",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4TASE4ly,"N-acetylgalactosamine-4-sulfatase, lysosomal",Chondroitin sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4T6g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S4T5g,"Chondroitin 4-sulfotransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6TASE10ly,"Galactose-6-sulfate sulfatase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T9g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
PYLALDOXm,Perillyl aldehyde:NAD+ oxidoreductase (m),Limonene and pinene degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T3g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T4g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S6T5g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
S2TASE1ly,"Iduronate-2-sulfatase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down,,,,
