ReactionID,ReactionName,Subsystem,KD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,WD_n,q_value,Significant,Direction
INSTt4_2,Inositol transport via sodium symport,"Transport, Extracellular",-0.020796567738142206,-0.0444693599882408,0.023672792250098596,-1.0964661991032791,2.2012759330430036,0.049974611101846,0.8986671365040512,12,12,0.4300355680496032,False,Up
EX_taur_e,Taurine exchange,Extracellular exchange,0.4410793560258132,0.7453979756541873,-0.3043186196283741,-0.7569726617731433,-2.184977866354745,0.046217509608935704,-0.8920134786407035,12,12,0.40048009489045217,False,Down
TAURt4_2_r,TAURt4 LPAREN 2 RPAREN r,"Transport, Extracellular",-0.4410793560258132,-0.7453979756541873,0.3043186196283741,-0.7569726620402152,2.184977866354745,0.046217509608935704,0.8920134786407035,12,12,0.40048009489045217,False,Up
EX_pi_e,Phosphate exchange,Extracellular exchange,-0.032935735793744106,-0.03740814531210796,0.004472409518363855,-0.18369865896881407,2.179610928204177,0.040827740521645034,0.8898224353157088,12,12,0.36111723989946076,False,Up
AACTtm,Aminoacetone transport (mitochondrial),"Transport, Mitochondrial",0.007949961012120475,-0.0050541284777484005,0.013004089489868875,,2.17619997931239,0.05220991908473096,0.8884299212617772,12,12,0.44414191440572504,False,Up
AACTOOR,Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing),"Glycine, Serine, and Threonine Metabolism",0.007949961012120475,-0.0050541284777484005,0.013004089489868875,,2.17619997931239,0.05220991908473096,0.8884299212617772,12,12,0.44414191440572504,False,Up
AOBUTDsm,"L-2-amino-3-oxobutanoate decarboxylation, mitochondrial  (spontaneous)","Glycine, Serine, and Threonine Metabolism",0.007949961012120475,-0.0050541284777484005,0.013004089489868875,,2.17619997931239,0.05220991908473096,0.8884299212617772,12,12,0.44414191440572504,False,Up
G3PD1ir,Glycerol 3 phosphate dehydrogenase  NAD ,Glycerophospholipid Metabolism,-0.8009527571309167,-0.6395154160009223,-0.16143734112999442,0.32473801343933034,-2.163066507318677,0.04529746901534935,-0.883068203772489,12,12,0.3952655024618072,False,Down
EX_cys__L_e,L-Cysteine exchange,Extracellular exchange,-0.4514563841376844,-0.7492001765740622,0.29774379243637783,-0.7307646261690722,2.1388263423545966,0.05040972320173261,0.8731721978653412,12,12,0.4327802503448288,False,Up
SUCOASm,Succinate  CoA ligase  ADP forming ,Citric Acid Cycle,-0.6427863002623658,-0.885370561794886,0.24258426153252022,-0.46194222417440733,2.133812557306973,0.046070723983662965,0.8711253286908957,12,12,0.40048009489045217,False,Up
CYSO,Cysteine oxidase,Taurine and hypotaurine metabolism,0.4425341221008931,0.7391988145228742,-0.29666469242198107,-0.7401737427882928,-2.131163688859262,0.0511413965023761,-0.8700439326754538,12,12,0.438052513489318,False,Down
ALAGLYexR,L-alanine/glycine reversible exchange,"Transport, Extracellular",-0.017662925040408405,0.18035864012022818,-0.19802156516063657,,-2.1172259253926224,0.047180020947176576,-0.8643538645673084,12,12,0.40787182842037106,False,Down
ORETNF2,13-cis-4-oxo-retinoic acid formation (oxidation),Vitamin A Metabolism,0.0009611925337620417,0.0077045177167511915,-0.0067433251829891495,-3.0028071719230818,-2.10051727279058,0.05898989261223498,-0.8575325857065701,12,12,0.4961542660794354,False,Down
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,-0.001922385067524125,-0.015409035433502383,0.013486650365978257,-3.0028073689765002,2.100517272790573,0.05898989261223561,0.8575325857065673,12,12,0.4961542660794354,False,Up
O2Stx,Superoxide anion transport via diffusion (peroxisome),"Transport, Peroxisomal",0.06974225357857658,-0.03727248538601009,0.10701473896458667,,2.097121726997312,0.05989801885649389,0.8561463599412766,12,12,0.5004036283840738,False,Up
SPODMx,"Superoxide dismutase, peroxisome",ROS Detoxification,0.03487112678928829,-0.018636242693005005,0.053507369482293295,,2.0971217269973104,0.059898018856494074,0.856146359941276,12,12,0.5004036283840738,False,Up
TPI,Triose-phosphate isomerase,Glycolysis/Gluconeogenesis,0.8103542098797779,0.708290846529268,0.10206336335050992,0.1942107570584443,2.096462929598906,0.04786373039043302,0.8558774070296155,12,12,0.4128246746174848,False,Up
ACONT,Aconitate hydratase,Citric Acid Cycle,0.037208439036449104,0.07448676077199,-0.037278321735540895,-1.0013541547692875,-2.0864854023603194,0.061010355084770235,-0.8518040985914056,12,12,0.507420944298781,False,Down
ICDHyr,Isocitrate dehydrogenase (NADP),Citric Acid Cycle,0.037208439036449104,0.07448676077199,-0.037278321735540895,-1.0013541547692875,-2.0864854023603194,0.061010355084770235,-0.8518040985914056,12,12,0.507420944298781,False,Down
DALAt2r,D-alanine transport via proton symport,"Transport, Extracellular",-0.04539133915950344,0.13746670068162148,-0.18285803984112492,,-2.075074813938965,0.053846107969101456,-0.8471457453752009,12,12,0.45701730818421876,False,Down
MDHm,Malate dehydrogenase  mitochondrial,Citric Acid Cycle,0.07436274956166235,-0.09331521691132873,0.16767796647299107,,2.0620942262965083,0.059168026120886764,0.8418464426609519,12,12,0.4965316786631173,False,Up
RTOT2,R total flux,R Group Synthesis,0.16649130120175545,0.30701763416902617,-0.1405263329672707,-0.8828747199650984,-2.0369412001597733,0.05474438426591943,-0.8315777627406367,12,12,0.46358539948821775,False,Down
GLNtN1,"Glutamine transport (Na, H coupled)","Transport, Extracellular",-0.09802957600939043,0.024973245658852023,-0.12300282166824245,,-2.026384534655052,0.06427794183540543,-0.8272680220953356,12,12,0.5334067066341217,False,Down
ALR2,Aldose reductase (methylglyoxal),Pyruvate Metabolism,0.08767963883413064,-0.0262053888953071,0.11388502772943775,,2.0176038688555966,0.06869828779276836,0.8236833302935733,12,12,0.5625710336612196,False,Up
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Fatty acid elongation,0.08984753915274964,0.2817000190565519,-0.19185247990380228,-1.648608765009515,-2.013878545059856,0.057042010291832784,-0.822162473222538,12,12,0.48194678083303616,False,Down
ASNtN1,"Asparagine transport (Na, H coupled)","Transport, Extracellular",0.0015338064225769417,0.005143796731547634,-0.0036099903089706923,-1.745717150689485,-1.9821321657925965,0.06506101692556769,-0.8092020681582618,12,12,0.5387052201437005,False,Down
ORETNtn,"4-oxo-retinoic acid transport, Nuclear","Transport, Nuclear",0.0030589379953458837,0.015673596860986783,-0.0126146588656409,-2.3572334883486743,-1.9509140422304159,0.07570466200095066,-0.796457322582512,12,12,0.6045531142522945,False,Down
DM_oretn_n,4-oxo-retonoic acid demand,Intracellular demand,0.0030589379953458837,0.015673596860986783,-0.0126146588656409,-2.3572334883486743,-1.9509140422304159,0.07570466200095066,-0.796457322582512,12,12,0.6045531142522945,False,Down
HIStiDF,L-histidine transport via diffusion (extracellular to cytosol),"Transport, Extracellular",0.047175830524465716,0.1169261656494454,-0.06975033512497969,-1.3094779877616676,-1.9447008282095002,0.07250130933133077,-0.7939207885801869,12,12,0.5872606055837792,False,Down
DHPR2,"6,7-dihydropteridine reduction",Tetrahydrobiopterin,0.03347677161546513,-0.028245237766031387,0.06172200938149652,,1.9446824096755393,0.07772313598467215,0.7939132692451847,12,12,0.6167440766003792,False,Up
EX_hdcea_e,Hexadecenoate (n-C16:1) exchange,Extracellular exchange,0.5641450956988617,0.79085705411069,-0.22671195841182823,-0.48735068851270763,-1.9445407263800836,0.06789695202470594,-0.7938554272820275,12,12,0.5572335754274325,False,Down
HDCEAt,Hexadecenoate  n C161  transport in via uniport,"Transport, Extracellular",-0.5641450956988617,-0.79085705411069,0.22671195841182823,-0.48735068865932646,1.9445407263800836,0.06789695202470594,0.7938554272820275,12,12,0.5572335754274325,False,Up
FACOAL161,Fatty acid  CoA ligase  hexadecenoate ,Fatty acid activation,-0.5641450956988617,-0.79085705411069,0.22671195841182823,-0.48735068865932646,1.9445407263800836,0.06789695202470594,0.7938554272820275,12,12,0.5572335754274325,False,Up
OCOAT1m,3-oxoacid CoA-transferase,"Valine, Leucine, and Isoleucine Metabolism",-0.7921992196673702,-0.955811617475173,0.1636123978078028,-0.2708630228951344,1.9442005450116189,0.0731749666252539,0.7937165488199042,12,12,0.5901513542114633,False,Up
NAt5,Sodium/ammonium proton antiporter,"Transport, Extracellular",-0.5282181001883359,-0.7813158220090758,0.25309772182073986,-0.5647720913512836,1.937768322123623,0.06689051234352392,0.7910906048219972,12,12,0.552625385791508,False,Up
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH ,Folate Metabolism,0.03472710967040246,-0.02645252312905899,0.06117963279946145,,1.9172926161021009,0.0814306854670868,0.7827314328426703,12,12,0.6401070338615305,False,Up
CYSGLYex_copy2,L-cysteine/glycine exchanger,"Transport, Extracellular",-0.006508812449131302,-0.09424950264346516,0.08774069019433385,-3.8560187770996306,1.9150215408490607,0.06896383198821515,0.781804270253102,12,12,0.5635071008510739,False,Up
ALADGLNexR,L-alanine/glutamine reversible exchange,"Transport, Extracellular",-0.1449393543927856,0.0122929719936131,-0.1572323263863987,,-1.9114959074856368,0.08233165836630507,-0.7803649364596816,12,12,0.6458268612060056,False,Down
EX_dhdascb_e,Dehydroascorbate exchange,Extracellular exchange,0.013580391091710166,0.0321413385831093,-0.018560947491399138,-1.2429049804298393,-1.9093921644290248,0.07269383158800419,-0.7795060869532446,12,12,0.5875427689737606,False,Down
ACTNMO,Acetone monooxygenase,Pyruvate Metabolism,-0.008619272620512167,0.020435972962845217,-0.029055245583357384,,-1.9051737043554466,0.08113786868072138,-0.7777839078398162,12,12,0.6391536970494035,False,Down
ETFQO,Electron transfer flavoprotein-ubiquinone oxidoreductase,Fatty acid oxidation,0.08032618218651759,0.006356947550901576,0.07396923463561601,3.6594641971784845,1.9012442741466304,0.08355726196979288,0.77617972467457,12,12,0.6513271089946616,False,Up
ETF,Electron transfer flavoprotein,Fatty acid oxidation,0.08032618218651759,0.006356947550901576,0.07396923463561601,3.6594641971784845,1.9012442741466304,0.08355726196979288,0.77617972467457,12,12,0.6513271089946616,False,Up
LSTO1r,Lathosterol oxidase,Cholesterol Metabolism,0.0005537109778803167,0.0008301455085731667,-0.00027643453069285,-0.5842310235702213,-1.8932703908965856,0.08486551931503124,-0.7729244004693807,12,12,0.6560351140410922,False,Down
EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol Metabolism,0.0005537109778803167,0.0008301455085731667,-0.00027643453069285,-0.5842310235702213,-1.8932703908965856,0.08486551931503124,-0.7729244004693807,12,12,0.6560351140410922,False,Down
DHCR243r,24-dehydrocholesterol reductase [Precursor],Cholesterol Metabolism,0.0005537109778803167,0.0008301455085731667,-0.00027643453069285,-0.5842310235702213,-1.8932703908965856,0.08486551931503124,-0.7729244004693807,12,12,0.6560351140410922,False,Down
DHCR71r,7-dehydrocholesterol reductase,Cholesterol Metabolism,0.0005537109778803167,0.0008301455085731667,-0.00027643453069285,-0.5842310235702213,-1.8932703908965856,0.08486551931503124,-0.7729244004693807,12,12,0.6560351140410922,False,Down
THYOXt2,T4 transport via facilitated diffusion,"Transport, Extracellular",-0.00019808159792695837,0.00048649702328318334,-0.0006845786212101417,,-1.8932618758767554,0.07224004484222728,-0.7729209242270918,12,12,0.5864191875427861,False,Down
EX_thyox__L_e,L-Thyroxine exchange,Extracellular exchange,0.00019808159792695837,-0.00048649702328318334,0.0006845786212101417,,1.8932618758767554,0.07224004484222728,0.7729209242270918,12,12,0.5864191875427861,False,Up
IDHPOXOX4,Iodide:hydrogen-peroxide oxidoreductase 4,Tyrosine metabolism,0.00019808159792695837,-0.00048649702328318334,0.0006845786212101417,,1.8932618758767554,0.07224004484222728,0.7729209242270918,12,12,0.5864191875427861,False,Up
EX_glyc_e,Glycerol exchange,Extracellular exchange,-0.8127886146779496,-0.6716152747615144,-0.14117333991643521,0.2752451510849114,-1.8932213332734071,0.0757719550069301,-0.772904372778584,12,12,0.6045531142522945,False,Down
GLYCt,Glycerol transport via channel,"Transport, Extracellular",-0.8127886146779496,-0.6716152747615144,-0.14117333991643521,0.2752451510849114,-1.8932213332734071,0.0757719550069301,-0.772904372778584,12,12,0.6045531142522945,False,Down
GLYK,Glycerol kinase,Glycerophospholipid Metabolism,0.8127886146779496,0.6716152747615144,0.14117333991643521,0.27524515101029073,1.8932213332734071,0.0757719550069301,0.772904372778584,12,12,0.6045531142522945,False,Up
SUCCt4_3,Succinate transport via sodium symport,"Transport, Extracellular",-0.03129727406781275,0.01180980129800841,-0.04310707536582116,,-1.892066009124729,0.07722080433479403,-0.7724327136699544,12,12,0.6147964037423985,False,Down
GLYCLTtp,"Glycolate transport, glyoxysome","Transport, Peroxisomal",0.18479790993269662,0.0435083749002484,0.14128953503244823,2.0865834011236677,1.8862246596338468,0.08592882323387782,0.7700479927262998,12,12,0.6615099077880761,False,Up
GLYCTO1p,(S)-2-hydroxy-acid oxidase,Glyoxylate and Dicarboxylate Metabolism,0.18479790993269662,0.0435083749002484,0.14128953503244823,2.0865834011236677,1.8862246596338468,0.08592882323387782,0.7700479927262998,12,12,0.6615099077880761,False,Up
MALtm,Malate transport  mitochondrial,"Transport, Mitochondrial",0.05318199758062441,-0.08630434572947447,0.13948634331009888,,1.8720657853803355,0.0829892423405875,0.764267656517411,12,12,0.6496174726072038,False,Up
GLXtp,Glyoxylate transport  peroxisomal,"Transport, Peroxisomal",-0.1847853681404574,-0.04507421168903691,-0.1397111564514205,2.0354763613382736,-1.8651329970161439,0.08904121735261511,-0.761437357519582,12,12,0.6826493330367158,False,Down
GLYCLTDy,Glycolate dehydrogenase (NADP),Glyoxylate and Dicarboxylate Metabolism,0.1847853681404574,0.04507421168903691,0.1397111564514205,2.0354763564983345,1.8651329970161439,0.08904121735261511,0.761437357519582,12,12,0.6826493330367158,False,Up
TTDCAtr_copy2,Fatty acid transport,"Transport, Extracellular",0.19077289247128149,0.30918318645679693,-0.11841029398551545,-0.6966056778293609,-1.8610836713036356,0.07779648846005857,-0.7597842272199193,12,12,0.6167440766003792,False,Down
GLYATm,Glycine C-acetyltransferase,"Glycine, Serine, and Threonine Metabolism",-0.6271086683840704,-0.8355809065282518,0.20847223814418137,-0.41406406470908913,1.856529016217703,0.07906903476251469,0.7579247970674348,12,12,0.6241763210278172,False,Up
GLYtm,Glycine passive transport to mitochondria,"Transport, Mitochondrial",-0.6271086683840704,-0.8355809065282518,0.20847223814418137,-0.41406406470908913,1.856529016217703,0.07906903476251469,0.7579247970674348,12,12,0.6241763210278172,False,Up
UMPK7,UMP kinase (dGTP),Nucleotides,-0.0003964899789467698,0.00025581612298609995,-0.0006523061019328698,,-1.835365197005205,0.0936100707523227,-0.749284704054246,12,12,0.7147359090638409,False,Down
ABUTt4_2_r,ABUTt4 LPAREN 2 RPAREN r,"Transport, Extracellular",-0.06242691709146191,0.005693198425105842,-0.06812011551656776,,-1.785634478438864,0.10019086685605813,-0.7289822232159978,12,12,0.7541639796074194,False,Down
AKGMALtm,"Dicarboxylate/tricarboxylate carrier (mal:akg), mitochondrial","Transport, Mitochondrial",-0.2131174965221803,-0.463150036937809,0.2500325404156287,-1.1198305886432336,1.777652353996779,0.0894007562132456,0.7257235345582469,12,12,0.6839983935329632,False,Up
H2Oter,H2O endoplasmic reticulum transport,"Transport, Endoplasmic Reticular",0.009523325779786816,-0.015061638328316335,0.024584964108103152,,1.7737356203477688,0.10375546021917922,0.7241245347418361,12,12,0.7794210580174632,False,Up
BDHm,"3-Hydroxybutanoate:NAD+ oxidoreductase, mitochondria",Butanoate Metabolism,-0.9691588967813091,-0.8642221631317736,-0.10493673364953549,0.16533099006271157,-1.7671380436374513,0.09561091489235496,-0.7214310853286449,12,12,0.7240777822945419,False,Down
EX_bhb_e,(R)-3-Hydroxybutanoate transport via H+ symport,Extracellular exchange,0.9691588967813091,0.8642221631317736,0.10493673364953549,0.16533099002656138,1.7671380436374513,0.09561091489235496,0.7214310853286449,12,12,0.7240777822945419,False,Up
BHBt,(R)-3-Hydroxybutanoate transport via H+ symport,"Transport, Extracellular",-0.9691588967813091,-0.8642221631317736,-0.10493673364953549,0.16533099006271157,-1.7671380436374513,0.09561091489235496,-0.7214310853286449,12,12,0.7240777822945419,False,Down
BHBtm,(R)-3-Hydroxybutanoate mitochondrial transport via H+ symport,"Transport, Mitochondrial",-0.9691588967813091,-0.8642221631317736,-0.10493673364953549,0.16533099006271157,-1.7671380436374513,0.09561091489235496,-0.7214310853286449,12,12,0.7240777822945419,False,Down
HISDC,Histidine decarboxylase,Histidine Metabolism,-0.012888720755446751,-0.0048558857765063,-0.008032834978940452,1.4083027064338927,-1.7469937670213405,0.10846094168711345,-0.7132072188374864,12,12,0.8082509374523695,False,Down
HISTAtu,Histamine uniport,"Transport, Extracellular",0.012888720755446751,0.0048558857765063,0.008032834978940452,1.4083026694003637,1.7469937670213405,0.10846094168711345,0.7132072188374864,12,12,0.8082509374523695,False,Up
